age,housing,loan,campaign,previous,subscribed,job_tier1,job_tier2,job_tier3,education_educated,education_non-educated,marital_divorced,marital_married,marital_single,default_no,default_yes,poutcome_failure,poutcome_nonexistent,poutcome_success
35,0.0,0.0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
36,0.0,0.0,3,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
29,1.0,0.0,2,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
36,1.0,0.0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
35,1.0,0.0,5,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
50,0.0,1.0,5,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
46,1.0,0.0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
49,1.0,0.0,4,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
42,1.0,0.0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
36,1.0,1.0,3,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
55,1.0,0.0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
41,0.0,0.0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
57,1.0,0.0,3,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
32,1.0,0.0,3,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
49,0.0,0.0,3,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
57,1.0,0.0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
58,1.0,0.0,2,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
52,1.0,0.0,2,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
50,0.0,0.0,2,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
41,1.0,0.0,4,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
33,1.0,0.0,3,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
57,0.0,0.0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
48,0.0,0.0,3,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
55,0.0,0.0,2,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
38,0.0,0.0,2,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
38,1.0,0.0,3,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
53,1.0,0.0,2,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
43,0.0,0.0,4,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0
36,0.0,0.0,2,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
32,0.0,0.0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
33,0.0,0.0,3,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
58,1.0,0.0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
40,0.0,0.0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
57,1.0,0.0,2,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
45,1.0,0.0,3,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
42,1.0,0.0,3,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
46,1.0,0.0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
36,0.0,0.0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
41,1.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
57,0.0,0.0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
49,1.0,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
56,0.0,0.0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
37,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
37,0.0,1.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
46,1.0,0.0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
22,1.0,0.0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
43,0.0,0.0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
49,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
41,1.0,0.0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
38,0.0,0.0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
33,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
49,1.0,1.0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
30,0.0,0.0,2,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
33,1.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
34,0.0,0.0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
30,0.0,0.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
59,1.0,1.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
59,,,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
41,0.0,0.0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
48,1.0,1.0,4,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
28,1.0,1.0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
44,1.0,0.0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0
59,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
50,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
35,0.0,0.0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
42,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
45,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
36,0.0,0.0,2,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
56,0.0,0.0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
29,0.0,0.0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
41,1.0,1.0,2,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
42,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
52,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
48,,,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
31,1.0,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
43,1.0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
36,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
42,1.0,0.0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
52,0.0,0.0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
39,1.0,0.0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
36,0.0,1.0,2,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
42,1.0,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
41,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
55,0.0,1.0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
30,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
57,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
45,1.0,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
51,1.0,1.0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
39,1.0,1.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
47,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
27,1.0,0.0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
34,1.0,0.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0
57,1.0,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
43,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
49,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
39,0.0,0.0,3,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
38,1.0,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
49,0.0,0.0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
58,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
43,1.0,0.0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
50,1.0,0.0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
31,0.0,0.0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
43,0.0,0.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
43,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
30,1.0,0.0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
27,1.0,1.0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0
51,0.0,0.0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
37,1.0,0.0,2,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
46,1.0,0.0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
35,0.0,0.0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
47,0.0,0.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
46,1.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
40,0.0,1.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
26,0.0,0.0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
32,0.0,0.0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
45,1.0,0.0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
34,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
47,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
42,0.0,0.0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
57,0.0,1.0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
57,0.0,0.0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
38,0.0,1.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
57,0.0,0.0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
28,1.0,0.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
60,0.0,0.0,2,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
48,1.0,0.0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
47,1.0,0.0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
40,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
51,1.0,0.0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
48,1.0,0.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
54,0.0,0.0,2,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
40,0.0,1.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
44,0.0,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
42,0.0,0.0,4,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
52,1.0,0.0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
31,1.0,0.0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
32,0.0,0.0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
44,1.0,1.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
39,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
57,1.0,0.0,3,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
52,1.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
42,0.0,0.0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0
42,,,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
43,1.0,0.0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
31,0.0,0.0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
29,1.0,0.0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
57,0.0,0.0,2,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
44,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
59,0.0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
39,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
57,0.0,0.0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
41,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
37,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
38,1.0,0.0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
42,0.0,0.0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
49,1.0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
54,1.0,1.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
36,,,2,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
32,0.0,0.0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
35,1.0,0.0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
45,0.0,0.0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
56,1.0,0.0,2,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
34,1.0,0.0,2,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
41,0.0,0.0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
41,0.0,0.0,2,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
36,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
32,,,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
31,,,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
38,1.0,0.0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
35,1.0,0.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
53,1.0,0.0,2,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
51,1.0,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
56,0.0,0.0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
33,,,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
33,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
51,1.0,0.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
39,1.0,0.0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
45,0.0,0.0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
40,0.0,0.0,3,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0
60,1.0,0.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
33,1.0,0.0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
47,1.0,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
48,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
43,0.0,0.0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
37,1.0,0.0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
50,1.0,1.0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
59,1.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
32,1.0,0.0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
42,1.0,0.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
52,0.0,0.0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
42,0.0,0.0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
42,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
40,,,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
38,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
39,1.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
39,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
38,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
47,1.0,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
30,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
38,1.0,1.0,2,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
39,0.0,0.0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
44,0.0,0.0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
36,0.0,0.0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
41,1.0,1.0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
41,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
35,0.0,0.0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
41,0.0,0.0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
36,0.0,0.0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
35,1.0,1.0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
33,0.0,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
38,0.0,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
33,0.0,0.0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
55,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
36,0.0,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
57,0.0,1.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
32,1.0,0.0,2,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
30,1.0,0.0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
43,1.0,1.0,2,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
46,0.0,0.0,2,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
35,0.0,1.0,2,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
34,1.0,1.0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
50,,,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
39,0.0,0.0,2,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
39,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
42,0.0,0.0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
57,1.0,0.0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
45,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
40,0.0,1.0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
42,0.0,1.0,3,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
40,0.0,0.0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
38,0.0,0.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
39,1.0,1.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
41,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
39,1.0,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
41,1.0,1.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
45,0.0,0.0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
35,,,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
35,1.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
49,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
36,0.0,0.0,2,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
23,0.0,0.0,3,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
43,,,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
49,,,2,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
36,,,2,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
51,1.0,0.0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
56,1.0,1.0,4,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
45,0.0,0.0,2,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
42,0.0,0.0,3,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
41,0.0,0.0,4,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
32,0.0,1.0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
46,0.0,0.0,2,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
37,0.0,0.0,3,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
53,0.0,0.0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
30,0.0,0.0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
45,0.0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
24,0.0,1.0,2,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0
45,0.0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
34,0.0,1.0,2,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
41,0.0,0.0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
59,1.0,0.0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
45,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
54,0.0,0.0,5,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
32,0.0,0.0,3,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
33,1.0,0.0,2,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
32,0.0,0.0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
34,,,2,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
46,0.0,0.0,2,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
57,1.0,0.0,4,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
42,0.0,0.0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
48,1.0,0.0,2,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
58,1.0,0.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
34,0.0,0.0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
32,1.0,1.0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
48,0.0,0.0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
47,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
31,0.0,0.0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
32,1.0,0.0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
32,0.0,0.0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
36,0.0,0.0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
53,0.0,1.0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
37,0.0,0.0,5,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
50,0.0,0.0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
46,1.0,0.0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
41,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
43,0.0,0.0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
51,1.0,0.0,3,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
38,1.0,0.0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
41,1.0,0.0,2,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
39,0.0,0.0,4,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
52,0.0,0.0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
37,1.0,0.0,2,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
41,1.0,0.0,3,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
46,1.0,1.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
47,0.0,0.0,4,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
35,0.0,0.0,3,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
38,0.0,0.0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
30,1.0,1.0,2,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
46,1.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
30,0.0,0.0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
35,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
58,1.0,0.0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
40,0.0,0.0,2,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
34,0.0,0.0,2,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
30,0.0,0.0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
38,0.0,0.0,2,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
55,0.0,0.0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
55,1.0,0.0,3,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
45,1.0,0.0,2,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0
36,1.0,1.0,2,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
32,0.0,0.0,2,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
35,1.0,0.0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
55,1.0,0.0,5,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
49,,,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
29,1.0,0.0,3,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
34,1.0,0.0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
54,1.0,0.0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
36,0.0,0.0,2,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0
30,1.0,0.0,3,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
33,0.0,0.0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
37,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
36,1.0,0.0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
33,0.0,0.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
32,1.0,0.0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
32,0.0,0.0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
50,1.0,0.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
39,0.0,1.0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
51,1.0,1.0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
33,0.0,0.0,2,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
33,0.0,0.0,4,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
56,0.0,1.0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
39,1.0,0.0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
33,0.0,0.0,3,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
59,0.0,0.0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
